"Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","City","State","Country","Market","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit","Shipping Cost","Order Priority","","","","",""
"IT-2011-3410434","11/26/2011","11/30/2011","Standard Class","JR-15670","Jim Radford","Consumer","Menden","North Rhine-Westphalia","Germany","EU","Central","OFF-AP-10001623","Office Supplies","Appliances","Hoover Stove, White","2039.8","4","0.1","-113.36","262.11","High","","","","",""
"IN-2012-50788","6/20/2012","6/22/2012","First Class","SC-20845","Sung Chung","Consumer","Shenyang","Liaoning","China","APAC","North Asia","TEC-PH-10001751","Technology","Phones","Samsung Smart Phone, Cordless","1278","2","0","460.08","284.81","High","","","","",""
"IT-2012-5541212","6/23/2012","6/26/2012","Second Class","TS-21505","Tony Sayre","Consumer","Boulogne-Billancourt","Ile-de-France","France","EU","Central","FUR-BO-10000170","Furniture","Bookcases","Safco Library with Doors, Mobile","1765.39","5","0.1","-98.2","284.19","High","","","","",""
"IT-2013-2494403","1/29/2013","1/31/2013","Second Class","JF-15295","Jason Fortune-","Consumer","Madrid","Madrid","Spain","EU","South","OFF-ST-10004267","Office Supplies","Storage","Smead File Cart, Single Width","1271.46","11","0.1","-127.41","278.75","High","","","","",""
"MO-2012-100","8/27/2012","8/31/2012","Standard Class","AJ-960","Astrea Jones","Consumer","Casablanca","Grand Casablanca","Morocco","Africa","Africa","TEC-SAM-10004785","Technology","Phones","Samsung Smart Phone, with Caller ID","2544.6","4","0","1246.8","279.11","High","","","","",""
"IN-2012-76408","5/24/2012","5/28/2012","Standard Class","DL-12925","Daniel Lacy","Consumer","Wollongong","New South Wales","Australia","APAC","Oceania","TEC-CO-10002283","Technology","Copiers","Brother Copy Machine, Color","1641.09","7","0.1","473.91","261.52","High","","","","",""
"CA-2014-136308","11/17/2014","11/17/2014","Same Day","MW-18235","Mitch Willingham","Corporate","San Francisco","California","United States","US","West","TEC-MA-10000488","Technology","Machines","Bady BDG101FRU Card Printer","1919.98","3","0.2","216","282.43","High","","","","",""
"CA-2011-126683","9/29/2011","10/1/2011","Second Class","PP-18955","Paul Prost","Home Office","Seattle","Washington","United States","US","West","FUR-TA-10002958","Furniture","Tables","Bevis Oval Conference Table, Walnut","2348.82","9","0","399.3","259.81","High","","","","",""
"ES-2013-2003988","8/1/2013","8/2/2013","First Class","SW-20755","Steven Ward","Corporate","Ris-Orangis","Ile-de-France","France","EU","Central","FUR-BO-10003103","Furniture","Bookcases","Ikea Classic Bookcase, Metal","1850.44","5","0.1","185","281.82","High","","","","",""
"ES-2013-5114628","5/14/2013","5/16/2013","Second Class","CM-11830","Cari MacIntyre","Corporate","Vernon","Upper Normandy","France","EU","Central","TEC-MA-10004609","Technology","Machines","Okidata Inkjet, White","2910.19","11","0.15","-68.72","259.97","High","","","","",""
"CA-2013-168354","9/20/2013","9/22/2013","First Class","RH-19510","Rick Huthwaite","Home Office","Providence","Rhode Island","United States","US","East","FUR-CH-10004675","Furniture","Chairs","Lifetime Advantage Folding Chairs, 4/Carton","872.32","4","0","244.25","260.38","High","","","","",""
"CA-2014-131254","11/20/2014","11/22/2014","First Class","NC-18415","Nathan Cano","Consumer","Houston","Texas","United States","US","Central","OFF-BI-10003527","Office Supplies","Binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","1525.19","6","0.8","-2287.78","263.47","High","","","","",""
"MX-2014-169313","5/13/2014","5/17/2014","Standard Class","JM-15865","John Murray","Consumer","Zapopan","Jalisco","Mexico","LATAM","North","FUR-CH-10001588","Furniture","Chairs","Hon Executive Leather Armchair, Red","1715.06","7","0.2","300.08","288.1","High","","","","",""
"MX-2013-115742","5/4/2013","5/8/2013","Standard Class","CS-12490","Cindy Schnelling","Corporate","Chihuahua","Chihuahua","Mexico","LATAM","North","FUR-CH-10000843","Furniture","Chairs","SAFCO Executive Leather Armchair, Set of Two","1731.07","7","0.2","-238.03","259.25","High","","","","",""
"CA-2011-167199","1/7/2011","1/11/2011","Standard Class","ME-17320","Maria Etezadi","Home Office","Henderson","Kentucky","United States","US","South","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair","2573.82","9","0","746.41","258.99","High","","","","",""
"IN-2012-33288","5/22/2012","5/25/2012","Second Class","PC-19000","Pauline Chand","Home Office","Kuantan","Pahang","Malaysia","APAC","Southeast Asia","TEC-AC-10003753","Technology","Accessories","SanDisk Router, Programmable","1031.4","4","0","185.64","256.26","High","","","","",""
"ES-2012-2930191","6/16/2012","6/20/2012","Standard Class","AR-10510","Andrew Roberts","Consumer","Velletri","Lazio","Italy","EU","South","FUR-BO-10000490","Furniture","Bookcases","Bush Library with Doors, Metal","2546.46","7","0","381.78","256.7","High","","","","",""
"CA-2014-158729","12/20/2014","12/22/2014","First Class","AC-10450","Amy Cox","Consumer","Lafayette","Louisiana","United States","US","South","OFF-SU-10002881","Office Supplies","Supplies","Martin Yale Chadless Opener Electric Letter Opener","1665.62","2","0","33.31","287.77","High","","","","",""
"IN-2014-80286","11/7/2014","11/11/2014","Standard Class","CM-12445","Chuck Magee","Consumer","Wollongong","New South Wales","Australia","APAC","Oceania","FUR-CH-10000051","Furniture","Chairs","Harbour Creations Executive Leather Armchair, Black","2841.66","6","0","852.48","287.24","High","","","","",""
"RS-2011-7040","8/30/2011","8/30/2011","Same Day","JK-5730","Joe Kamberova","Consumer","Vladimir","Vladimir","Russia","EMEA","EMEA","FUR-CHR-10002686","Furniture","Tables","Chromcraft Computer Table, Adjustable Height","1782.48","4","0","873.36","266.4","High","","","","",""
"QA-2014-940","12/24/2014","12/28/2014","Standard Class","LM-7065","Liz MacKendrick","Consumer","Doha","Ad Dawhah","Qatar","EMEA","EMEA","TEC-MOT-10000554","Technology","Phones","Motorola Smart Phone, Full Size","2575.92","4","0","772.68","256.87","High","","","","",""
"IN-2012-75904","5/10/2012","5/12/2012","First Class","BW-11110","Bart Watters","Corporate","Jhansi","Uttar Pradesh","India","APAC","Central Asia","TEC-MA-10001752","Technology","Machines","Konica Printer, Durable","1607.76","6","0","482.22","286.74","High","","","","",""
"ID-2014-42262","10/13/2014","10/18/2014","Standard Class","AR-10570","Anemone Ratner","Consumer","Perth","Western Australia","Australia","APAC","Oceania","TEC-CO-10004170","Technology","Copiers","HP Wireless Fax, High-Speed","1612.84","5","0.1","394.24","266","High","","","","",""
"MX-2011-115686","11/4/2011","11/8/2011","Standard Class","FM-14290","Frank Merwin","Home Office","Spanish Town","Saint Catherine","Jamaica","LATAM","Caribbean","FUR-BO-10000728","Furniture","Bookcases","Ikea Classic Bookcase, Mobile","1380.9","5","0","303.7","261.26","High","","","","",""
"IN-2014-25091","6/27/2014","6/27/2014","Same Day","SJ-20215","Sarah Jordon","Consumer","Lanzhou","Gansu","China","APAC","North Asia","TEC-CO-10004961","Technology","Copiers","HP Wireless Fax, Color","1446.6","4","0","665.4","258.02","High","","","","",""
"IN-2014-25847","10/11/2014","10/14/2014","Second Class","JK-16090","Juliana Krohn","Consumer","Delhi","Delhi","India","APAC","Central Asia","OFF-AP-10003275","Office Supplies","Appliances","KitchenAid Microwave, Silver","2488.56","8","0","348.24","286.53","High","","","","",""
"MX-2012-132038","6/21/2012","6/25/2012","Standard Class","TC-21145","Theresa Coyne","Corporate","Mexico City","Distrito Federal","Mexico","LATAM","North","TEC-PH-10004074","Technology","Phones","Samsung Smart Phone, with Caller ID","1696.4","4","0","67.84","264.89","High","","","","",""
"MX-2013-137330","5/21/2013","5/23/2013","Second Class","MS-17365","Maribeth Schnelling","Consumer","San Salvador","San Salvador","El Salvador","LATAM","Central","TEC-PH-10001712","Technology","Phones","Nokia Smart Phone, Full Size","2544.24","6","0","992.16","277.92","High","","","","",""
"ES-2012-5168556","6/15/2012","6/15/2012","Same Day","Dl-13600","Dorris liebe","Corporate","Mont-de-Marsan","Aquitaine","France","EU","Central","TEC-AC-10001566","Technology","Accessories","Logitech Router, Erganomic","980.52","4","0","176.4","263.71","High","","","","",""
"ES-2013-4100927","12/18/2013","12/22/2013","Standard Class","SC-20095","Sanjit Chand","Consumer","Lyon","Rhône-Alpes","France","EU","Central","TEC-CO-10002174","Technology","Copiers","HP Copy Machine, Laser","1654.64","8","0.15","681.2","263.47","High","","","","",""
"IN-2012-44068","11/30/2012","12/4/2012","Second Class","EJ-13720","Ed Jacobs","Consumer","Singapore","Singapore","Singapore","APAC","Southeast Asia","FUR-BO-10004043","Furniture","Bookcases","Dania Classic Bookcase, Metal","2051.1","5","0","40.95","278.13","High","","","","",""
"IN-2013-73608","11/4/2013","11/8/2013","Second Class","MF-17665","Maureen Fritzler","Corporate","Chaoyang","Jilin","China","APAC","North Asia","TEC-MA-10002148","Technology","Machines","Epson Printer, Durable","1839.18","7","0","238.98","253.5","High","","","","",""
"ES-2013-3650909","6/3/2013","6/6/2013","Second Class","QJ-19255","Quincy Jones","Corporate","Milan","Lombardy","Italy","EU","South","OFF-AP-10004186","Office Supplies","Appliances","Breville Refrigerator, Black","2593.8","5","0","1141.2","236.06","High","","","","",""
"ES-2013-1776729","11/19/2013","11/24/2013","Standard Class","EB-13930","Eric Barreto","Consumer","Rugby","England","United Kingdom","EU","North","TEC-PH-10004823","Technology","Phones","Nokia Smart Phone, Full Size","1908.18","3","0","820.44","253.26","High","","","","",""
"ID-2014-29641","4/9/2014","4/13/2014","Standard Class","BD-11605","Brian Dahlen","Consumer","Newcastle","New South Wales","Australia","APAC","Oceania","FUR-CH-10000602","Furniture","Chairs","Novimex Executive Leather Armchair, Red","1656.72","4","0.1","-110.52","215.54","High","","","","",""
"IN-2012-29522","10/25/2012","10/25/2012","Same Day","CC-12475","Cindy Chapman","Consumer","Noda","Chiba","Japan","APAC","North Asia","FUR-TA-10001786","Furniture","Tables","Chromcraft Computer Table, with Bottom Storage","1773.72","5","0.2","44.22","215","High","","","","",""
"BN-2011-2460","9/21/2011","9/26/2011","Standard Class","DO-3435","Denny Ordway","Consumer","Porto-Novo","Ouémé","Benin","Africa","Africa","TEC-NOK-10004278","Technology","Phones","Nokia Signal Booster, Full Size","1377.9","10","0","289.2","214.97","High","","","","",""
"IT-2012-3641925","3/13/2012","3/15/2012","Second Class","TS-21430","Tom Stivers","Corporate","Outreau","Nord-Pas-de-Calais","France","EU","Central","TEC-PH-10003713","Technology","Phones","Cisco Audio Dock, Cordless","1257.46","8","0.15","-29.66","214.54","High","","","","",""
"US-2013-150140","4/7/2013","4/11/2013","Standard Class","VM-21685","Valerie Mitchum","Home Office","Burlington","Vermont","United States","US","East","TEC-PH-10002555","Technology","Phones","Nortel Meridian M5316 Digital phone","1294.75","5","0","336.64","214.54","High","","","","",""
"CA-2014-145884","10/22/2014","10/22/2014","Same Day","SL-20155","Sara Luxemburg","Home Office","Muskogee","Oklahoma","United States","US","Central","TEC-PH-10000895","Technology","Phones","Polycom VVX 310 VoIP phone","1439.92","8","0","374.38","214.24","High","","","","",""
"CA-2012-137113","12/1/2012","12/5/2012","Second Class","TW-21025","Tamara Willingham","Home Office","Seattle","Washington","United States","US","West","FUR-CH-10001215","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter","2003.92","5","0.2","125.24","215.68","High","","","","",""
"CA-2013-131737","3/18/2013","3/18/2013","Same Day","GZ-14470","Gary Zandusky","Consumer","Columbia","Maryland","United States","US","East","OFF-AP-10002945","Office Supplies","Appliances","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room","901.95","3","0","297.64","214.01","High","","","","",""
"MX-2014-130211","7/14/2014","7/16/2014","First Class","BS-11365","Bill Shonely","Corporate","Americana","São Paulo","Brazil","LATAM","South","TEC-CO-10003784","Technology","Copiers","HP Fax Machine, Laser","997.8","5","0","327.9","213.78","High","","","","",""
"IN-2012-51173","1/13/2012","1/18/2012","Standard Class","TC-21145","Theresa Coyne","Corporate","Melbourne","Victoria","Australia","APAC","Oceania","TEC-MA-10003351","Technology","Machines","Okidata Card Printer, White","1411.34","9","0.1","486.05","213.5","High","","","","",""
"IR-2012-2200","4/25/2012","4/25/2012","Same Day","KM-6720","Kunst Miller","Consumer","Kashan","Esfahan","Iran","EMEA","EMEA","FUR-IKE-10001312","Furniture","Bookcases","Ikea Classic Bookcase, Traditional","1647","4","0","625.8","213.37","High","","","","",""
"IN-2012-14206","5/7/2012","5/10/2012","First Class","GM-14440","Gary McGarr","Consumer","Gold Coast","Queensland","Australia","APAC","Oceania","TEC-CO-10000953","Technology","Copiers","HP Wireless Fax, Laser","972.57","3","0.1","194.43","213.19","High","","","","",""
"CA-2011-127614","2/12/2011","2/16/2011","Standard Class","NF-18385","Natalie Fritzler","Consumer","Chesapeake","Virginia","United States","US","South","FUR-TA-10003715","Furniture","Tables","Hon 2111 Invitation Series Corner Table","1256.22","6","0","75.37","212.94","High","","","","",""
"ID-2011-58229","11/15/2011","11/19/2011","Standard Class","RB-19360","Raymond Buch","Consumer","Cairns","Queensland","Australia","APAC","Oceania","FUR-BO-10004707","Furniture","Bookcases","Ikea Library with Doors, Traditional","2398.37","11","0.4","-1479.13","212.87","High","","","","",""
"ID-2012-53959","8/15/2012","8/19/2012","Standard Class","KM-16225","Kalyca Meade","Corporate","Geelong","Victoria","Australia","APAC","Oceania","TEC-CO-10002350","Technology","Copiers","Canon Wireless Fax, Digital","2042.82","6","0.1","-136.26","213.93","High","","","","",""
"IN-2014-66573","10/9/2014","10/13/2014","Standard Class","TS-21505","Tony Sayre","Consumer","Beijing","Beijing","China","APAC","North Asia","FUR-BO-10004665","Furniture","Bookcases","Bush Classic Bookcase, Mobile","2906.4","7","0","1220.52","216.07","High","","","","",""
"US-2014-116862","12/17/2014","12/21/2014","Standard Class","AG-10525","Andy Gerbode","Corporate","Irapuato","Guanajuato","Mexico","LATAM","North","FUR-CH-10001897","Furniture","Chairs","Hon Executive Leather Armchair, Adjustable","1697.58","7","0.2","-63.76","217.03","High","","","","",""
"CA-2013-153598","12/4/2013","12/7/2013","First Class","NM-18520","Neoma Murray","Consumer","Los Angeles","California","United States","US","West","TEC-AC-10003870","Technology","Accessories","Logitech Z-906 Speaker sys - home theater - 5.1-CH","1649.95","5","0","659.98","217.29","High","","","","",""
"IN-2012-12589","1/26/2012","1/26/2012","Same Day","TG-21640","Trudy Glocke","Consumer","Kuantan","Pahang","Malaysia","APAC","Southeast Asia","FUR-BO-10000666","Furniture","Bookcases","Ikea 3-Shelf Cabinet, Mobile","1014.72","7","0","141.96","222.52","High","","","","",""
"MX-2014-165680","11/27/2014","12/1/2014","Second Class","PS-19045","Penelope Sewall","Home Office","São Paulo","São Paulo","Brazil","LATAM","South","TEC-PH-10000018","Technology","Phones","Nokia Smart Phone, Full Size","2124.5","5","0","488.6","221.92","High","","","","",""
"ID-2012-61449","12/7/2012","12/9/2012","First Class","CB-12025","Cassandra Brandow","Consumer","Jakarta","Jakarta","Indonesia","APAC","Southeast Asia","OFF-ST-10004315","Office Supplies","Storage","Rogers Lockers, Blue","1053.87","6","0.17","-152.49","221.64","High","","","","",""
"CA-2012-159534","3/20/2012","3/23/2012","First Class","DH-13075","Dave Hallsten","Corporate","New York City","New York","United States","US","East","OFF-BI-10003656","Office Supplies","Binders","Fellowes PB200 Plastic Comb Binding Machine","1087.94","8","0.2","353.58","221.62","High","","","","",""
"ES-2012-3820035","12/17/2012","12/21/2012","Standard Class","BT-11395","Bill Tyler","Corporate","Worthing","England","United Kingdom","EU","North","TEC-MA-10003557","Technology","Machines","Panasonic Inkjet, Durable","1248.84","4","0","249.72","221.58","High","","","","",""
"IT-2014-3941500","9/2/2014","9/4/2014","Second Class","MC-17845","Michael Chen","Consumer","Paris","Ile-de-France","France","EU","Central","OFF-ST-10003785","Office Supplies","Storage","Eldon Lockers, Blue","1068.71","6","0.1","-0.13","220.97","High","","","","",""
